feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
midas_g_56	perf	reduced C	-0.193338228785326	1.16893400146692	40	40	0.871632016680746	0.976406197713981
Leptothrix	perf	reduced C	0.144812414136263	0.898717276189765	40	40	0.874910443411012	0.977578505648019
midas_g_843	perf	high C	0.0696957741740217	0.431671708039282	40	40	0.874661924717745	0.977578505648019
midas_g_424	reactor	SBR2	0.0903812444871147	0.571094250383813	40	40	0.877120069551274	0.978255183999038
midas_g_611	perf	reduced C	0.0626234686382193	0.397756462951262	40	40	0.877749514410096	0.978255183999038
Aquabacterium	reactor	SBR2	-0.145276001105223	1.39882509705088	40	40	0.919153190970549	0.981407333966796
Aquabacterium	perf	high C	0.240767524329808	1.80672140553453	40	40	0.896392756680378	0.981407333966796
Ca_Competibacter	flow_2weekave	flow_2weekave	-0.0491866230592729	0.383001698013503	40	40	0.900131313345115	0.981407333966796
Comamonas	perf	high C	0.186186384314866	1.45562229290289	40	40	0.900529877491702	0.981407333966796
Halomonas	reactor	SBR3	-0.0526064478864523	0.489191238586288	40	40	0.916298853110042	0.981407333966796
Hyphomicrobium	perf	high C	-0.0561241600048846	0.396081981232775	40	40	0.889880128214713	0.981407333966796
Kouleothrix	reactor	SBR2	-0.0511660143494542	0.432012167795828	40	40	0.90785691853818	0.981407333966796
Leptospira	reactor	SBR2	-0.0934822551256424	0.737231842896336	40	40	0.90138551396359	0.981407333966796
Nannocystis	perf	reduced C	-0.0599834458046526	0.55134253900622	40	40	0.915324147783236	0.981407333966796
Nitrotoga	reactor	SBR2	0.183585333484367	1.76394223203448	40	40	0.918981830640867	0.981407333966796
Nitrotoga	perf	high C	-0.263227735648418	2.27830641261875	40	40	0.910101992072003	0.981407333966796
Pirellula	perf	high C	0.0640529378915984	0.489035325152304	40	40	0.8981573447466	0.981407333966796
Prosthecobacter	perf	high C	0.0865147626372112	0.797457827081542	40	40	0.915562100955499	0.981407333966796
Romboutsia	perf	high C	-0.0566761417780049	0.401228191445889	40	40	0.890220917629631	0.981407333966796
Runella	reactor	SBR3	-0.075477667644873	0.505469708059215	40	40	0.884002181921026	0.981407333966796
Sphingobium	perf	reduced C	-0.0324923273802002	0.257484486467075	40	40	0.901857407489727	0.981407333966796
Sphingopyxis	perf	high C	-0.0425989240744437	0.352130398261507	40	40	0.90589246757919	0.981407333966796
Thermomonas	reactor	SBR3	0.0925463674979148	0.722892096961888	40	40	0.90044179951389	0.981407333966796
midas_g_108	perf	reduced C	0.204973666930013	1.68833318222716	40	40	0.90555891629177	0.981407333966796
midas_g_11003	reactor	SBR3	0.293495017044724	2.18496514220299	40	40	0.895571931100587	0.981407333966796
midas_g_12057	perf	high C	0.233095646775658	1.64027475077675	40	40	0.889564333838873	0.981407333966796
midas_g_1221	reactor	SBR3	-0.0327519019778178	0.218646624198494	40	40	0.8836385470837	0.981407333966796
midas_g_1226	reactor	SBR2	-0.060096889085642	0.480882510938866	40	40	0.902800308148341	0.981407333966796
midas_g_1226	perf	reduced C	0.0914384471485135	0.670298428210975	40	40	0.893958183833664	0.981407333966796
midas_g_1363	perf	reduced C	-0.0479815675826125	0.396246326156895	40	40	0.905803176391671	0.981407333966796
midas_g_169	perf	high C	0.200061902239602	1.84280115089237	40	38	0.915503339336259	0.981407333966796
midas_g_23116	reactor	SBR3	-0.0514592626885271	0.389304678029694	40	40	0.897226797911859	0.981407333966796
midas_g_273	temp	temp	-0.00960613046255386	0.0918382152872717	40	40	0.918577343185145	0.981407333966796
midas_g_2835	reactor	SBR3	0.0571212204359509	0.554384310900345	40	40	0.919789293592168	0.981407333966796
midas_g_3838	reactor	SBR3	0.0670725699859189	0.566887103585118	40	40	0.907949168755739	0.981407333966796
midas_g_385	reactor	SBR3	-0.0708032351320689	0.556637890768181	40	40	0.901079105845638	0.981407333966796
midas_g_399	reactor	SBR3	0.191861902524558	1.75391821746663	40	40	0.914862901520217	0.981407333966796
midas_g_4871	reactor	SBR3	-0.101757727072561	0.691244894413772	40	40	0.8856302450755	0.981407333966796
midas_g_729	flow_2weekave	flow_2weekave	-0.0396795830340315	0.336556827645627	40	40	0.908273287802813	0.981407333966796
midas_g_9628	temp	temp	-0.105065136281708	0.983137363862135	40	35	0.916818480193449	0.981407333966796
Ahniella	reactor	SBR3	0.0418178935130446	0.43018225987355	40	40	0.924308453093397	0.981447521102807
Rhodoferax	perf	high C	-0.107016568746554	1.10060882636187	40	40	0.924289627253046	0.981447521102807
midas_g_20	reactor	SBR3	0.0740673689701516	0.755996144135941	40	40	0.923716024502025	0.981447521102807
midas_g_8849	reactor	SBR2	0.0942734543120848	0.951465994503477	40	40	0.922855511173202	0.981447521102807
AAP99	perf	high C	-0.0521310826065004	0.554603005032323	40	40	0.926801755299217	0.981585513692973
Lewinella	reactor	SBR2	-0.0589566174898357	0.635692308758394	40	40	0.927774561127445	0.981585513692973
midas_g_12057	reactor	SBR3	-0.136767911675072	1.47520413649338	40	40	0.927800006093358	0.981585513692973
Kouleothrix	perf	high C	0.0489713010643559	0.557986579346959	40	40	0.931641371928882	0.981852822523937
midas_g_27211	perf	reduced C	0.0387676603482807	0.447598764606537	40	40	0.932536014086661	0.981852822523937
midas_g_8849	flow_2weekave	flow_2weekave	-0.0605828891869905	0.672823693796313	40	40	0.929871877177087	0.981852822523937
midas_g_9628	flow_2weekave	flow_2weekave	0.115625090144349	1.30578880989212	40	35	0.931032625083011	0.981852822523937
P3OB.42	temp	temp	-0.014005489352157	0.176461380834605	40	40	0.938164951066989	0.986593634015225
midas_g_5170	reactor	SBR3	-0.0630069535451023	0.831661695913379	40	40	0.940970103427798	0.988357087053659
Leptothrix	perf	high C	-0.0616824131021469	0.832763431908028	40	40	0.942284836469813	0.988552714667732
Ca_Phosphoribacter	flow_2weekave	flow_2weekave	0.0303086412721192	0.472811906664463	40	40	0.950038333056484	0.990569488900885
Ca_Villigracilis	perf	reduced C	0.0509504328008073	0.742272906182996	40	40	0.946507166874997	0.990569488900885
Ellin6067	perf	high C	-0.0751836671423022	1.29813600863959	40	40	0.95485374545339	0.990569488900885
Hydrogenophaga	perf	reduced C	-0.0614097778715461	0.95311346237827	40	40	0.94978326687711	0.990569488900885
Lewinella	flow_2weekave	flow_2weekave	-0.0256532008774862	0.449526152030193	40	40	0.955515089179507	0.990569488900885
Nitrotoga	reactor	SBR3	-0.119818144331574	2.04902687339606	40	40	0.954418541374585	0.990569488900885
P3OB.42	perf	reduced C	-0.0287896086821591	0.461986863658435	40	40	0.951428355610091	0.990569488900885
midas_g_108	perf	high C	-0.0901719382029622	1.56443207701152	40	40	0.955070080120485	0.990569488900885
midas_g_424	reactor	SBR3	0.0444576949152819	0.663393304512442	40	40	0.947771857008615	0.990569488900885
midas_g_75	reactor	SBR2	0.0310665690796313	0.543737626969291	40	40	0.955462132588119	0.990569488900885
Arenimonas	reactor	SBR3	0.0623804716192362	1.38359819072068	40	40	0.964847081404363	0.993965540149237
Hirschia	reactor	SBR3	-0.0135967587063465	0.307527140168389	40	40	0.965526862579647	0.993965540149237
Kouleothrix	flow_2weekave	flow_2weekave	-0.0122810022514556	0.305494914353746	40	40	0.968653761471363	0.993965540149237
Rubrivivax	flow_2weekave	flow_2weekave	-0.0108806798494802	0.273712037315727	40	40	0.969002935259645	0.993965540149237
SH3.11	perf	high C	-0.0350301750408369	0.774640858674783	40	40	0.964741513867023	0.993965540149237
Zoogloea	reactor	SBR3	0.0285140674794326	0.656565965200599	40	40	0.966137805429512	0.993965540149237
midas_g_108	reactor	SBR3	0.0563321693018943	1.40699396255259	40	40	0.96878086376722	0.993965540149237
midas_g_3374	reactor	SBR2	-0.0402169317407793	0.903547458678114	40	40	0.965295582750314	0.993965540149237
midas_g_550	perf	high C	-0.0208237513213827	0.468279014872779	40	40	0.965327803596488	0.993965540149237
Ca_Villigracilis	flow_2weekave	flow_2weekave	-0.0138600315471739	0.376567119244776	40	40	0.9712989316637	0.993992831936216
Novosphingobium	temp	temp	0.00632437830827795	0.167724912039564	40	40	0.970597029359906	0.993992831936216
Hydrogenophaga	flow_2weekave	flow_2weekave	0.016458721094389	0.483529962971213	40	40	0.973456119540083	0.994333825988119
midas_g_30513	flow_2weekave	flow_2weekave	-0.016746925252822	0.50041205821717	40	40	0.97390230901576	0.994333825988119
midas_g_3374	perf	reduced C	0.0375930611163286	1.25944784347326	40	40	0.976722284597124	0.994893861984977
midas_g_52	perf	high C	-0.0314683544917182	1.02747746275318	40	40	0.976115790859371	0.994893861984977
midas_g_1063	perf	high C	-0.0227332967283283	0.852775236931174	40	40	0.979209979126931	0.996129180578503
midas_g_3487	perf	high C	-0.0243410739505265	0.959204269109741	40	40	0.980209307829532	0.996129180578503
midas_g_1336	reactor	SBR3	0.00972968771274211	0.445977222073167	40	40	0.982985004522214	0.997792426374808
midas_g_75	perf	high C	0.0142789616393035	0.702291095370757	40	40	0.98414267160242	0.99781131981912
CL500.3	perf	high C	0.0120364454832112	0.762504966492407	40	40	0.987688269586953	0.999010015021002
Lewinella	perf	high C	-0.0135968351597581	0.821059690728212	40	40	0.987084100903708	0.999010015021002
Novosphingobium	perf	reduced C	-0.0063359164386242	0.439114245304315	40	40	0.988746213496814	0.999010015021002
Aeromonas	perf	high C	-0.00558111703362306	0.437920372248982	40	40	0.990059771877346	0.999184746733358
Ca_Vicinibacter	temp	temp	0.00336408810718572	0.401120866708069	40	40	0.993458614424337	0.999469127405832
Nitrotoga	perf	reduced C	0.00923618538635777	2.45874549124118	40	40	0.997070043673623	0.999469127405832
Pedobacter	perf	reduced C	0.00173554372057664	0.948588734697103	40	40	0.998572945603832	0.999469127405832
SH.PL14	perf	high C	0.00205907621099285	0.712589943823955	40	40	0.997746200548636	0.999469127405832
midas_g_1159	reactor	SBR2	-0.00526032502968765	0.819423907489625	40	40	0.994992927371477	0.999469127405832
midas_g_1226	reactor	SBR3	-0.000380197647189613	0.558601733075716	40	40	0.999469127405832	0.999469127405832
midas_g_2243	reactor	SBR3	0.00351157515786797	0.863078101529278	40	40	0.996826534659143	0.999469127405832
midas_g_3144	flow_2weekave	flow_2weekave	-0.000877675641269408	0.43682809325392	40	40	0.998432865174335	0.999469127405832
